id_editorial,editorial
1165,Cambridge Book Company
1166,Cambridge Scholars Publishing
1167,Cambridge University Press
1168,Cambridge University Press/The New Cambridge Shakespeare
1169,Camden House (NY)
1170,Camino Books
1171,Camion Blanc
1172,Canadian Broadcasting Corporation
1173,Canadian Broadcasting Corporation (CBC Audio)
1174,Canadian Scholars Press
1175,Candle Books
1176,Candlewick
1177,Candlewick Press
1178,Candlewick Press (MA)
1179,Candy Cane Press
1180,Cannongate Books Ltd
1181,Canon Press
1182,Canongate Books
1183,Canongate Books Ltd
1184,Canongate Classics
1185,Canongate U.S.
1186,Canongate UK
1187,Canterbury Press
1188,Canterbury Press Norwich
1189,Cantz Editions
1190,Cap & Compass LLC
1191,Cap Cure
1192,Cape
1193,Capital Books (VA)
1194,Capps Publishing
1195,Capra Press
1196,Capstone
1197,Capstone Press
1198,Capstone Publishing
1199,Caravan Books
1200,Carcanet Press
1201,Carcanet Press Ltd.
1202,Cardamom Press
1203,Cardoza
1204,Cardoza Publishing
1205,Care of Children's Health
1206,Care Trust Publications
1207,Career Press
1208,CareTrust Publications
1209,Caribe/Betania Editores
1210,Carl Fischer Music
1211,Carl Hanser
1212,Carl Hanser Verlag
1213,Carlsen
1214,Carlsen Comics
1215,Carlsen Verlag GmbH
1216,Carlton Books Ltd
1217,Carlton Publishing Group
1218,Carnegie Endowment for Int'l Peace
1219,Carnot USA Books
1220,Carol Publishing Corporation
1221,Carol Publishing Group
1222,Carole Marsh Mysteries
1223,Carolina Academic Press
1224,Carolrhoda Books
1225,Carroll & Graf
1226,Carroll & Graf Publishers
1227,Carroll & Graf Publishers (NYC)
1228,Carson-Dellosa Christian Publishing
1229,Cartago
1230,Cartech
1231,Cartwheel
1232,Cartwheel Books
1233,Casa Bautista de Publicaciones
1234,Casa Creacion
1235,Casa Ricordi
1236,Casablanca Press
1237,Casavaria
1238,"Cascade Pass, Inc."
1239,Casemate
1240,Casemate Publishers
1241,Casemate Publishers and Book Distributors
1242,Cassell
1243,Cassell & Co. Ltd./Orion Publishing Group
1244,Cassell Illustrated
1245,Cassell Military Paperbacks
1246,Cassell P L C
1247,Cassirer
1248,Casterman
1249,Castle Books
1250,Catbird Press
1251,Catedra
1252,Cathedral Foundation Press
1253,Catholic Book Publishing
1254,Catholic University of America Press
1255,Cato Institute
1256,CavanKerry Press
1257,Cavendish Square Publishing
1258,Caxton Press
1259,CBP Press
1260,Cca Wattis Institute for Contemporary Arts
1261,CCH Incorporated
1262,"CCH, Inc."
1263,Cdiciones Universal
1264,CDL Press
1265,CDS Books
1266,CDS Books in association with Squibnocket Partners LLC
1267,Cedar Fort
1268,Celestial Arts
1269,Cemetery Dance Publications
1270,Cengage Learning
1271,Cengage Learning Emea
1272,Center
1273,Center For Advantage
1274,Center for Applied Research in Education
1275,Center for Creative Leadership
1276,Center for Economic Policy Research
1277,Center for Geographical Studies California State University
1278,Center for Global Development
1279,Center for Learning
1280,"Center for Middle Eastern Studies, the University of Texas at Austin"
1281,Center for Sacred Sciences
1282,"Center for South East Asian Studies, The"
1283,Center for Strategic & International Studies
1284,Center for the Study of Language and Inf
1285,Center for Traditionalist Orthodox Studies
1286,Center Point
1287,Center Street
1288,Centering Corporation
1289,Centerstream Publications
1290,Central European University Press
1291,Centro de Estudios Cervantinos
1292,Centro de Estudios Lingui Mexico
1293,Century
1294,Century Hutchinson
1295,Cerberus Publishing Ltd.
1296,Cervantes & Co.
1297,CFA Institute
1298,Chalice Press
1299,"Challenge Press, Inc./Challcrest Press"
1300,Chamberlain Bros.
1301,Chambers
1302,Chammerson Press LLC
1303,Chancellor Press
1304,Chandos Publishing
1305,Changeling Press
1306,Channel 4 Books
1307,Channel Photographics
1308,Chaosium
1309,Chapman & Hall
1310,Chapman Billies
1311,Chappell Plays
1312,Chariot Victor Publishing
1313,Charis Books
1314,Charisma House
1315,Charles C. Thomas Publisher
1316,Charles E. Tuttle Co.
1317,Charles Kerr
1318,Charles River Media
1319,Charles Scribner's & Sons
1320,Charles Scribner's Sons
1321,Charles Scribner's Sons/Maxwell Macmillan International
1322,Charlesbridge
1323,Charlesbridge Publishing
1324,Charta
1325,Charter
1326,Chartwell Books
1327,Charwell Press
1328,Chatham House
1329,Chatham House Publishers
1330,Chatterley Press International
1331,Chatto
1332,Chatto  Windus
1333,Chatto & Windus
1334,Chatto and Windus
1335,Chaucer Press
1336,Chax Press
1337,Checkerboard Books
1338,Checkmark Books
1339,Cheek
1340,Chelsea Clubhouse
1341,Chelsea Green Publishing Company
1342,Chelsea House Pub
1343,Chelsea House Publ.
1344,Chelsea House Publications
1345,Chelsea House Publishers
1346,Chemical Publishing Company
1347,Cheng & Tsui
1348,Cherry Lane Music
1349,Cherry Lane Music Company
1350,Cherry Red Books
1351,Cheshire Books
1352,Chess Detective Press
1353,Chess Information  Research Institute
1354,Chess Information and Research Center
1355,Chicago Review Press
1356,Chicken House
1357,Chicken House / Scholastic
1358,Child & Family Press
1359,Children's Book Press
1360,Childrens Hospital Los Angeles
1361,Children's Literature New England
1362,Childrens Pr
1363,Children's Press
1364,Children's Press(CT)
1365,Child's Play International
1366,Child's World
1367,Childswork/Childsplay
1368,Chilton Book Company
1369,Chimera Publishing
1370,Chinese University Press
1371,Chinmaya Publications
1372,Chipotle Publishing
1373,Chippewa Valley Museum
1374,Chipstone Foundation
1375,Chiron Publications
1376,Chivalry Bookshelf
1377,Chivers Audio Books
1378,"Chivers Large print (Chivers, Windsor, Paragon & C"
1379,"Choice Publishing, Incorporated"
1380,Chosen
1381,Chosen Books
1382,Chris Beetles
1383,Chris Boot
1384,Chris Santilli
1385,Christian Bourgois
1386,Christian Classics
1387,Christian Fellowship Publishers
1388,Christian Focus Publications
1389,Christian Large Print
1390,Christian Light Publications
1391,Christian Publications
1392,Chrome Dreams
1393,Chronicle Books
1394,Chronicle Books (CA)
1395,Chronimed Publishing
1396,Chrysalis Books
1397,Chu Hartley Publishers LLC
1398,Church Publishing
1399,Churchill Livingstone
1400,Ci╠ürculo de lectores
1401,Cideb Editrice
1402,Cider Mill Press
1403,CIDI
1404,Cimarron Books
1405,Cinco Puntos Press
1406,Circe
1407,Circlet Press
1408,Circulo de Lectores
1409,Cisco Press
1410,Cisne
1411,Cistercian Publications
1412,Citadel
1413,Citadel Press
1414,City Lights
1415,City Lights Books
1416,City Lights Books (San Francisco)
1417,City Lights Publishers
1418,City Lights Publishers (San Francisco)
1419,Civitas Books
1420,Civitas Publications
1421,Cjc Publishing Company
1422,Ck Media
1423,CL Engineering
1424,Cl├ísicos Castalia
1425,Claassen Verlag
1426,Clarendon Press
1427,"Clarendon/Oxford University Press, USA"
1428,Clarion Books
1429,Clarity Press
1430,Clark Art Institute
1431,Clark City Press
1432,Clarkson Potter
1433,Clarkson Potter Publishers
1434,Clarkson Potter/Publishers
1435,Classic Books
1436,Classic Publications
1437,Classical Press of Wales
1438,Classics
1439,CLC Publications
1440,Clear Hot Media
1441,Clear Light Publishing
1442,Clearbridge Publishing
1443,Clearfield
1444,Cleis Press
1445,Clerisy Press
1446,"Clerisy Press, Emmis Books"
1447,Cleveland Clinic Press
1448,Cliffs Notes
1449,Clouds Publishing
1450,CMX
1451,Coach House Books
1452,Coaches Choice Books
1453,Coachwhip Publications
1454,Cocoro Books
1455,Coda Publications
1456,Codex
1457,Coffee & Cale
1458,Coffee House Press
1459,Colby
1460,Cold Spring Harbor Laboratory Press
1461,Cold Spring Press
1462,Colegio de Michoacan
1463,Colin Smythe
1464,Colin Tipping
1465,Collection of Historical Scientific Instruments
1466,Collector Books
1467,Collector's Guide Publishing
1468,"Collector's Guide Publishing, Inc."
1469,Collector's Library
1470,Collectors Press
1471,College Board
1472,College of Preceptors
1473,College of William and Mary in Virginia
1474,College Press Publishing Company
1475,Collier Books
1476,Collier Books; Macmillan Publishing Company
1477,Collins
1478,Collins  Brown
1479,Collins & Brown
1480,Collins Audio
1481,Collins Design
1482,Collins Harvill
1483,Collins Modern Classics
1484,Collins Press
1485,Collins Publishers
1486,Collins Pubn
1487,Collins Reference
1488,Collins Voyager
1489,Colorado Mountain Club Press
1490,Columba Press (IE)
1491,Columbia College Chicago Press
1492,Columbia Pictures Pubns
1493,Columbia University Press
1494,Columbia University Press (NY/London)
1495,Columbus Alive
1496,Columna Edicions
1497,Combel Editorial
1498,Combined Publishing
1499,ComicsLit
1500,ComicsOne Corporation
1501,Comision Nacional Para el Desarrollo de los Pueblos Indigena
1502,Common Assets Action Fund
1503,Common Courage Press
1504,Common Reader
1505,Commonwealth Editions
1506,Communicators Press
1507,Community Resource Institute Press
1508,Companhia das Letras
1509,Company of Writers
1510,Compass Equestrian Limited
1511,Compass Point Books
1512,Compassion Books
1513,Compcare Publications
1514,Complementary Medicine Press
1515,Compute Publications International
1516,Comstock Publishing
1517,Conari Press
1518,Concordia Publishing House
1519,Condor Books
1520,Conjelco
1521,Conservative Political Centre
1522,Constable
1523,Constable & Robinson
1524,Constable and Robinson
1525,Consumer Guide Books
1526,Consumer Reports Books
1527,Contemporary Books
1528,Contemporary Press
1529,Continuing Education Press
1530,Continuum
1531,Continuum International Publishing Group
1532,Continuum International Publishing Group (NY)
1533,Conversation Arts Media
1534,Conway
1535,Cookbook Resources(TX)
1536,Cook's Illustrated
1537,Cool Hand Communications Inc.
1538,Cooper Square Press
1539,Cooper Square Pub
1540,Cooper Square Publishers
1541,Copernicus Books
1542,Copper Canyon Press
1543,Corgi
1544,Corgi (Random House Children's Books)
1545,Corgi Adult
1546,Corgi Books
1547,Corgi Books (Adult)
1548,Corgi Childrens
1549,Coriolis Group Books
1550,Cormorant Books
1551,Cornell University - Cornell East Asia Series
1552,Cornell University Press
1553,Cornelsen
1554,Cornerhouse Publications
1555,Cornerstone Press Chicago
1556,Cornwall Books
1557,Coronet
1558,Coronet Books
1559,Coronet Books (GB)
1560,Corwin Publishers
1561,Cosimo
1562,Cosimo Classics
1563,"Cosmo (Publications,India)"
1564,Cosmos Books (OH)
1565,Cosmos Books (PA)
1566,Costume & Fashion Press/Quite Specific Media
1567,Cotsen Institute of Archaeology
1568,Cotswold Publishing
1569,"Cottonwood Press (Fort Collins, CO)"
1570,Coulsong List
1571,Council for Economic Education
1572,Council Oak Books
1573,Council on Foreign Relations Press
1574,Council on Social Work Education
1575,Council Press
1576,Counterpoint
1577,Counterpoint LLC
1578,Counterpoint Press
1579,Countryman Press
1580,Countrysport Press
1581,Courage Books
1582,Courant Institute of Mathemetical Sciences
1583,Course Technology
1584,Covenant Communications
1585,Covey
1586,Coward McCann
1587,Cowley Publications
1588,Cowrie Books
1589,CPNB
1590,CPP
1591,CQ Press
1592,CQ-Roll Call Group Books
1593,Cr├¡tica
1594,Crabman Publishing
1595,Crabtree Publishing Company
1596,Cram101
1597,Craven Street Books
1598,CRC Press
1599,Creation Books
1600,Creation House
1601,Creation Oneiros
1602,Creative
1603,Creative Arts Book Co
1604,Creative Arts Book Company
1605,Creative Bound
1606,Creative Company
1607,Creative Concepts
1608,Creative Education
1609,Creative Forces Publishing
1610,Creative House
1611,Creative Publishing International
1612,Creative Responsibility Pty Ltd
1613,Creative Teaching Press
1614,Crecy Publishing Ltd
1615,Crecy Publishing Ltd.
1616,Creekobear Press
1617,Crescent
1618,Crescent Books
1619,Crescent Books - Salamander Books
1620,Crescent House Pub.
1621,Crescent Moon Publishing
1622,Crestline
1623,Cricket Books
1624,Crimeline
1625,Crimethinc
1626,Crisp Learning
1627,Critica
1628,Critica (Grijalbo Mondadori)
1629,Croom Helm
1630,Crosley-Griffth Pub. Co.
1631,Cross Generation Comics
1632,Cross House Books
1633,Cross-Current Pub.
1634,Crossing Press
1635,Crossroad
1636,Crossroad Publishing Company
1637,Crossway Books
1638,Crowbar Press
1639,Crowell
1640,Crown
1641,Crown Archetype
1642,Crown Books for Young Readers
1643,Crown Business
1644,Crown Forum
1645,Crown House Publishing
1646,Crown Journeys/Crown Publishers/Crown Publishing Group/Random House
1647,Crown Publishers
1648,"Crown Publishers, Inc."
1649,Crown Publishing Group (NY)
1650,Crowood
1651,Crowood Press
1652,Crucible Publishers (UK)
1653,Cruising Guide Publications
1654,Cruithne Press
1655,Crw Publishing
1656,CRW Publishing Limited
1657,Crystal Clarity Publishers
1658,CSS Publishing Company
1659,Cubbie Blue Publishing
1660,Cucina Bella
1661,Culture Co-Op
1662,Cumberland House Publishing
1663,Cumulus Press
1664,Cup of Comfort
1665,Cupr/Transaction
1666,Curbstone Books
1667,Curbstone Press
1668,Currach Press
1669,Currency
1670,Currency Press
1671,Currency Press Pty Ltd
1672,Custom House
1673,Custom Pub. Co.
1674,CWLA Press (Child Welfare League of America)
1675,Cyan Communications
1676,Cyber Age Adventures Press
1677,CyberAge Books
1678,Cybereditions
1679,Cybereditions Corp
1680,Cyber-Pulp Press
1681,Cypress House
1682,Czech Institute of Egyptology Charles University
1683,D & F Scott Publishing Inc.
1684,"D McNichol, LLC DBA Muslim Writers Publishing"
1685,D.C. Heath
1686,D.C. Heath and Company
1687,D.S. Brewer
1688,ð¡ð║Ðüð╝ð¥
1689,D├╝rr & Kessler
1690,Da Capo Lifelong Books
1691,Da Capo Press
1692,Daar Al-Fikr Al-Muaaosir
1693,Dabel Brothers Publishing
1694,ðáð¥Ðüð╝Ðìð¢
1695,Daedalus Publishing Company
1696,Dafina
1697,Dafina Books
1698,Daimon Verlag
1699,Dale Seymour Publications
1700,Dales Large Print Books
1701,Dalkey Archive
1702,Dalkey Archive Press
1703,Dallas Museum of Art
1704,Dalton Publishing
1705,Dance Books
1706,Dance Books Ltd
1707,Dance Horizons
1708,Dandelion Enterprises
1709,Daniel & Daniel Publishers
1710,Dante University of America Press
1711,Dar Al-Ma'arif
1712,Darby Creek (Tm)
1713,Dare Dreamer Press
1714,Darf Publishers
1715,Dargaud
1716,Daring Books
1717,Dark Horse
1718,Dark Horse Books
1719,Dark Horse Comics
1720,Dark Horse Manga
1721,"Darte Publishing, LLC"
1722,Dartmouth
1723,Dartmouth College Press
1724,Dartmouth Publishing Group
1725,"Darton, Longman & Todd"
1726,Darwin Press Inc
1727,David & Charles
1728,David & Charles Publishers
1729,David & Charles/F+W Publications Inc.
1730,David and Charles
1731,David C Cook
1732,David C Cook Distribution
1733,David C. Cook
1734,David Fickling Books
1735,David Fulton Publishers
1736,David Paul
1737,David R. Godine
1738,David R. Godine Publisher
1739,David Rockefeller Center for Latin American Studies
1740,Davidic Pub.
1741,DAW
1742,Daw Books
1743,DAW Books (NY)
1744,DAW Books Inc
1745,DAW Fantasy
1746,DAW Hardcover
1747,DAW SF
1748,Dawn Horse Press
1749,Dawn Publications (CA)
1750,Daybreak Books
1751,DBA Phoenix Books / Publishers
1752,DC Comics
1753,DC Comics Vertigo
1754,DC Vertigo
1755,DC/Wildstorm
1756,De Bezige Bij
1757,De Boekerij
1758,De bolsillo
1759,de Gruyter
1760,De La Flor
1761,de.MO
1762,de.Mo Design.Method of Operation Ltd.
1763,Deadite Press (Eraserhead Press)
1764,Dean Montalbano
1765,Dearborn Real Estate Education
1766,Dearborn Trade
1767,Debate
1768,Debolsillo
1769,"DeBolsillo / Random House Mondadori / Plaza & Janes S.A.,Spain"
1770,Decipher Inc.
1771,ðÉðÀð▒Ðâð║ð░-ð║ð╗ð░ÐüÐüð©ð║ð░
1772,Dedalus
1773,Dedalus Limited
1774,Dedalus Press
1775,Deep River Books
1776,Defenders Publications
1777,Definitions (Young Adult)
1778,Degustis
1779,Del Rey
1780,Del Rey / Ballantine
1781,Del Rey / Ballantine Books
1782,Del Rey / The Ballantine Publishing Group
1783,Del Rey Books
1784,Del Rey Books (NY)
1785,Del Rey Fantasy
1786,Del Rey Random House
1787,Del Rey/Ballanitne Books
1788,Del Rey/Ballantine
1789,Del Rey/Ballantine Books
1790,Del Rey/Ballantine/RandomHouse
1791,del Sol Press
1792,Del Sol Publishing
1793,Delacorte Books
1794,Delacorte Books for Young Readers
1795,Delacorte Press
1796,Delacorte Press/Seymour Lawrence
1797,Delancey Press
1798,Delcourt
1799,Delilah Books
1800,Delilah/Atv/Bantam Book
1801,Dell
1802,Dell Laurel-Leaf
1803,Dell Publishing
1804,"Dell Publishing Co., Inc."
1805,Dell Publishing Company
1806,Dell Yearling
1807,Delmar
1808,Delmar Thomson Learning
1809,Delorme Mapping Company
1810,Delphi Books
1811,Delphinium
1812,Delta
1813,"Delta Books/Dell Publishing Co., Inc."
1814,Delta Publishing
1815,Demco (Highsmith)
1816,Demimonde Books
1817,Demos Health
1818,Demos Medical Publishing
1819,Demuth Enterprises
1820,Deneau & Greenberg
1821,Deno├½l
1822,Denoel
1823,Denor Press
1824,Deodand
1825,Deodand Publishing
1826,Department of Russian Language and Literature University of
1827,Dept. of Anthropology University of Kansas
1828,Dept. of the Navy
1829,Derrydale Press
1830,Dervy
1831,Descl├®e De Brouwer
1832,Deseret Book Company
1833,Desert Publications
1834,Design Originals
1835,Destini Books
1836,Destino
1837,Destino Ediciones
1838,Destiny Books
1839,Destiny Image Incorporated
1840,Detroit Free Press
1841,Deutsch & DeLuca Publishing LLC
1842,Deutsche Taschenbuch Verlag
1843,Deutscher Taschenbuch Verlag
1844,Devil's Due Publishing
1845,DeVorss & Company
1846,Dewi Lewis Publishing
1847,Dey Street Books
1848,DH Press
1849,DH Publishing
1850,Dharma Publishing
1851,Dhv der H├Ârverlag
1852,Di Capua
1853,Dial
1854,Dial Books
1855,Dial Press
1856,Dial Press Trade Paperback
1857,Diamond/Charter
1858,Diana Edit
